,year,acs_geoid,cbsa_name,epa_site,longitude,latitude
365,2017,49340,"Worcester, MA-CT",0015,-71.875511,42.274319
366,2017,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",0005,-120.656912,35.614668
367,2017,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2007,-120.58777,35.04673
368,2017,40660,"Rome, GA",0003,-85.3232,34.2605
369,2017,19140,"Dalton, GA",0003,-84.626423,34.785219
370,2017,21340,"El Paso, TX",1021,-106.5473,31.86247
371,2017,21340,"El Paso, TX",0029,-106.323578,31.785769
372,2017,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2001,-120.63215,35.123889999999996
373,2017,17380,"Cleveland, MS",0001,-90.723028,33.746055999999996
374,2017,45300,"Tampa-St. Petersburg-Clearwater, FL",0004,-82.73176699999999,27.946687999999998
375,2017,45300,"Tampa-St. Petersburg-Clearwater, FL",0026,-82.71446499999999,27.850348
376,2017,41400,"Salem, OH",0023,-80.545695,40.634688
377,2017,45300,"Tampa-St. Petersburg-Clearwater, FL",3002,-82.2304,27.96565
378,2017,45300,"Tampa-St. Petersburg-Clearwater, FL",0018,-82.739875,27.785866
379,2017,41400,"Salem, OH",0020,-80.523951,40.639509
380,2017,12940,"Baton Rouge, LA",0002,-91.28410799999999,30.327723
381,2017,11780,"Ashtabula, OH",1001,-80.572808,41.959694999999996
382,2017,12940,"Baton Rouge, LA",0012,-91.126041,30.204217999999997
383,2017,45300,"Tampa-St. Petersburg-Clearwater, FL",0081,-82.46514599999999,27.740033
384,2017,12940,"Baton Rouge, LA",0009,-91.17921899999999,30.461980999999998
385,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",4201,-87.799227,42.139996
386,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",3103,-87.87626499999999,41.965193
387,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2008,-87.493611,41.639444
388,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0026,-87.40590499999999,41.573239
389,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0022,-87.304722,41.606667
390,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0031,-87.342991,41.598504999999996
391,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0035,-87.49023299999999,41.681393
392,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0024,-87.199167,41.6175
393,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0011,-87.101452,41.634104
394,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0019,-87.80930000000001,42.504722
395,2017,39300,"Providence-Warwick, RI-MA",0026,-71.379971,41.874668
396,2017,39300,"Providence-Warwick, RI-MA",0022,-71.41296799999999,41.807469
397,2017,39300,"Providence-Warwick, RI-MA",0031,-71.417931,41.797363999999995
398,2017,36300,"Ogdensburg-Massena, NY",0004,-74.90780000000001,44.955467999999996
399,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0076,-87.713488,41.751400000000004
400,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0052,-87.749928,41.965485
401,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0034,-87.435435,41.653445999999995
402,2017,35220,"New Castle, IN",0003,-85.523455,40.009525
403,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",4002,-88.152534,41.771071
404,2017,39300,"Providence-Warwick, RI-MA",0030,-71.417457,41.829495
405,2017,39300,"Providence-Warwick, RI-MA",0033,-71.417931,41.797336
406,2017,39300,"Providence-Warwick, RI-MA",1010,-71.36097,41.841038999999995
407,2017,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0008,-76.18123299999999,36.841882999999996
408,2017,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0057,-87.722673,41.912738999999995
409,2017,38660,"Ponce, PR",0004,-66.62724899999999,18.009558
410,2017,19820,"Detroit-Warren-Dearborn, MI",0033,-83.148754,42.306674
411,2017,19820,"Detroit-Warren-Dearborn, MI",0001,-83.2082,42.22862
412,2017,19820,"Detroit-Warren-Dearborn, MI",0015,-83.10652999999999,42.302786
413,2017,19820,"Detroit-Warren-Dearborn, MI",0093,-83.266189,42.385998
414,2017,19820,"Detroit-Warren-Dearborn, MI",1006,-83.16114499999999,42.283069
415,2017,19820,"Detroit-Warren-Dearborn, MI",1009,-83.16258499999999,42.270008999999995
416,2017,40180,"Riverton, WY",0232,-107.549444,43.081666999999996
417,2017,41180,"St. Louis, MO-IL",0010,-90.153954,38.694438
418,2017,41180,"St. Louis, MO-IL",9002,-90.86326,38.52814
419,2017,41180,"St. Louis, MO-IL",0019,-90.395904,38.448671999999995
420,2017,19820,"Detroit-Warren-Dearborn, MI",0031,-82.45008,42.982093
421,2017,19820,"Detroit-Warren-Dearborn, MI",0913,-82.527801,42.786108999999996
422,2017,41180,"St. Louis, MO-IL",0085,-90.198348,38.656428999999996
423,2017,19820,"Detroit-Warren-Dearborn, MI",0016,-83.09603299999999,42.357808
424,2017,19820,"Detroit-Warren-Dearborn, MI",1005,-83.153435,42.289449
425,2017,19820,"Detroit-Warren-Dearborn, MI",0097,-83.157893,42.261669
426,2017,41180,"St. Louis, MO-IL",0117,-90.344494,39.101439
427,2017,19820,"Detroit-Warren-Dearborn, MI",0009,-82.793463,42.731393999999995
428,2017,41180,"St. Louis, MO-IL",9001,-90.22728,38.159079999999996
429,2017,41180,"St. Louis, MO-IL",0024,-90.144763,38.700632
430,2017,41180,"St. Louis, MO-IL",9008,-90.28214,38.11999
431,2017,19820,"Detroit-Warren-Dearborn, MI",0005,-82.456229,42.953336
432,2017,41180,"St. Louis, MO-IL",0016,-90.44883999999999,38.75264
433,2017,41180,"St. Louis, MO-IL",1004,-90.44917,38.8994
434,2017,20540,"Dyersburg, TN",0004,-89.38215699999999,36.052659999999996
435,2017,19820,"Detroit-Warren-Dearborn, MI",0005,-83.132086,42.267230999999995
436,2017,19820,"Detroit-Warren-Dearborn, MI",1007,-83.160225,42.281089
437,2017,41180,"St. Louis, MO-IL",0010,-90.160477,38.612034
438,2017,41180,"St. Louis, MO-IL",0007,-90.263711,38.542550999999996
439,2017,12580,"Baltimore-Columbia-Towson, MD",0006,-76.84611,39.14313
440,2017,41980,"San Juan-Carolina-Caguas, PR",0005,-66.11446,18.440095
441,2017,12580,"Baltimore-Columbia-Towson, MD",3001,-76.47444399999999,39.310832999999995
442,2017,12580,"Baltimore-Columbia-Towson, MD",1007,-76.633543,39.460477999999995
443,2017,35700,"Nogales, AZ",9000,-110.93715,31.337449999999997
444,2017,41980,"San Juan-Carolina-Caguas, PR",0010,-66.150615,18.420089
445,2017,47020,"Victoria, TX",0003,-97.00553,28.83617
446,2017,12580,"Baltimore-Columbia-Towson, MD",1003,-76.627933,39.169533
447,2017,28180,"Kapaa, HI",0007,-159.36624,21.949599
448,2017,27900,"Joplin, MO",0004,-94.42468,37.2385
449,2017,12580,"Baltimore-Columbia-Towson, MD",0040,-76.604603,39.297733
450,2017,45140,"Tahlequah, OK",9002,-94.985964,35.854079999999996
451,2017,38300,"Pittsburgh, PA",0064,-79.868062,40.323768
452,2017,19380,"Dayton, OH",0005,-83.88705,39.80834
453,2017,38300,"Pittsburgh, PA",0002,-80.071337,40.499767
454,2017,38300,"Pittsburgh, PA",0067,-80.16994299999999,40.375644
455,2017,38300,"Pittsburgh, PA",0505,-80.324775,40.685019
456,2017,38300,"Pittsburgh, PA",0014,-80.316442,40.747796
457,2017,38300,"Pittsburgh, PA",1376,-79.86357199999999,40.43743
458,2017,38300,"Pittsburgh, PA",0002,-80.503948,40.56252
459,2017,39660,"Rapid City, SD",0132,-103.48385999999999,43.55764
460,2017,39660,"Rapid City, SD",1001,-103.22824,44.078351999999995
461,2017,13900,"Bismarck, ND",0003,-100.76821,46.825424999999996
462,2017,21260,"Ellensburg, WA",0004,-121.427096,47.399815
463,2017,12580,"Baltimore-Columbia-Towson, MD",9001,-76.20388899999999,39.563333
464,2017,41980,"San Juan-Carolina-Caguas, PR",0004,-66.141683,18.431207999999998
465,2017,41980,"San Juan-Carolina-Caguas, PR",0003,-65.618888,18.383983
466,2017,12580,"Baltimore-Columbia-Towson, MD",1001,-76.29694599999999,39.410191
467,2017,35700,"Nogales, AZ",0004,-110.936718,31.337204
468,2017,17340,"Clearlake, CA",3011,-122.75797,38.848459999999996
469,2017,17340,"Clearlake, CA",3002,-122.91333,39.01893
470,2017,12060,"Atlanta-Sandy Springs-Roswell, GA",0002,-84.29050000000001,33.6878
471,2017,12060,"Atlanta-Sandy Springs-Roswell, GA",0003,-84.27261399999999,33.698643
472,2017,36540,"Omaha-Council Bluffs, NE-IA",0052,-96.056686,41.197846999999996
473,2017,36540,"Omaha-Council Bluffs, NE-IA",0019,-95.973142,41.247485999999995
474,2017,36540,"Omaha-Council Bluffs, NE-IA",0009,-95.896124,41.264171
475,2017,38940,"Port St. Lucie, FL",0007,-80.240689,27.172458
476,2017,26300,"Hot Springs, AR",0003,-93.00017799999999,34.469440999999996
477,2017,48780,"Williston, ND",0105,-102.910693,48.392666
478,2017,48780,"Williston, ND",0003,-103.63951,48.15278
479,2017,36540,"Omaha-Council Bluffs, NE-IA",0002,-96.146175,41.551210999999995
480,2017,36540,"Omaha-Council Bluffs, NE-IA",0053,-95.938593,41.322508
481,2017,39860,"Red Wing, MN",5302,-93.01261099999999,44.473754
482,2017,12060,"Atlanta-Sandy Springs-Roswell, GA",0002,-84.0691,33.9632
483,2017,36540,"Omaha-Council Bluffs, NE-IA",1101,-95.94843499999999,41.780260999999996
484,2017,21660,"Eugene, OR",0070,-122.044547,44.199819999999995
485,2017,31140,"Louisville/Jefferson County, KY-IN",0006,-85.740099,38.277704
486,2017,31140,"Louisville/Jefferson County, KY-IN",0009,-85.763767,38.276683
487,2017,31140,"Louisville/Jefferson County, KY-IN",1004,-85.834313,38.307913
488,2017,31140,"Louisville/Jefferson County, KY-IN",0051,-85.89804,38.06091
489,2017,43620,"Sioux Falls, SD",0008,-96.700769,43.54792
490,2017,19660,"Deltona-Daytona Beach-Ormond Beach, FL",5002,-81.05250000000001,29.206667
491,2017,23060,"Fort Wayne, IN",0003,-85.62929199999999,41.169646
492,2017,33940,"Montrose, CO",0005,-108.99495,38.342743
493,2017,31140,"Louisville/Jefferson County, KY-IN",0067,-85.65451999999999,38.22876
494,2017,21660,"Eugene, OR",0060,-123.083737,44.026312
495,2017,26860,"Indiana, PA",0004,-78.919972,40.56333
496,2017,21980,"Fallon, NV",0002,-118.783624,39.472471
497,2017,17900,"Columbia, SC",0008,-81.15495,34.051017
498,2017,47780,"Washington, IN",0002,-87.214613,38.573253
499,2017,32900,"Merced, CA",2510,-120.480456,37.308319999999995
500,2017,14540,"Bowling Green, KY",0009,-86.21486999999999,37.04926
501,2017,30300,"Lewiston, ID-WA",0013,-116.8062,46.397200000000005
502,2017,17820,"Colorado Springs, CO",0017,-104.828564,38.848014
503,2017,21700,"Eureka-Arcata-Fortuna, CA",1005,-124.20139,40.71528
504,2017,43260,"Sheridan, WY",1003,-106.96432,44.78275
505,2017,46020,"Truckee-Grass Valley, CA",0005,-121.055608,39.233477
506,2017,46060,"Tucson, AZ",1026,-110.982556,32.125918999999996
507,2017,24540,"Greeley, CO",0012,-104.036,40.813
508,2017,25900,"Hilo, HI",0007,-155.28785299999998,19.420506
509,2017,29200,"Lafayette-West Lafayette, IN",0002,-86.553035,40.540455
510,2017,29200,"Lafayette-West Lafayette, IN",0008,-86.8525,40.431639
511,2017,16220,"Casper, WY",0100,-106.36501,42.822309999999995
512,2017,16220,"Casper, WY",0005,-106.27767,42.8463
513,2017,35260,"New Castle, PA",0011,-80.27909199999999,40.860031
514,2017,47220,"Vineland-Bridgeton, NJ",0007,-75.025204,39.422273
515,2017,28420,"Kennewick-Richland, WA",0003,-119.243743,46.204581999999995
516,2017,14500,"Boulder, CO",0014,-105.220238,40.070015999999995
517,2017,12780,"Bartlesville, OK",0217,-95.882622,36.512367999999995
518,2017,40420,"Rockford, IL",0013,-89.092767,42.263081
519,2017,42340,"Savannah, GA",1002,-81.130222,32.090779
520,2017,16700,"Charleston-North Charleston, SC",0003,-79.977538,32.882289
521,2017,20180,"DuBois, PA",4000,-78.52619399999999,41.1175
522,2017,20740,"Eau Claire, WI",0014,-91.143,44.7614
523,2017,14700,"Branson, MO",0003,-92.92228,36.613879
524,2017,24060,"Glenwood Springs, CO",0021,-107.23056,39.4125
525,2017,42860,"Seneca, SC",0001,-83.2377,34.805261
526,2017,41980,"San Juan-Carolina-Caguas, PR",0007,-66.05223699999999,18.198712
527,2017,31220,"Ludington, MI",0007,-86.294415,43.953334
528,2017,27900,"Joplin, MO",0003,-94.317246,37.198285999999996
529,2017,44140,"Springfield, MA",0016,-72.590803,42.108992
530,2017,20940,"El Centro, CA",0005,-115.48307,32.676179999999995
531,2017,44140,"Springfield, MA",4002,-72.334079,42.298493
532,2017,44140,"Springfield, MA",0008,-72.555112,42.194379999999995
533,2017,20940,"El Centro, CA",0007,-115.53917,32.97833
534,2017,37740,"Payson, AZ",1002,-110.765467,33.002517
535,2017,37740,"Payson, AZ",8100,-110.942801,34.090866
536,2017,37740,"Payson, AZ",0010,-111.1074,33.6547
537,2017,45460,"Terre Haute, IN",0025,-87.37443999999999,39.507688
538,2017,22660,"Fort Collins, CO",0007,-105.54564,40.27813
539,2017,46520,"Urban Honolulu, HI",0010,-158.088613,21.323745
540,2017,43580,"Sioux City, IA-NE-SD",0021,-96.39475499999999,42.499843999999996
541,2017,48900,"Wilmington, NC",0010,-77.9547,34.23583
542,2017,45460,"Terre Haute, IN",1009,-87.428342,39.528371
543,2017,46700,"Vallejo-Fairfield, CA",0004,-122.237976,38.102506999999996
544,2017,24640,"Greenfield Town, MA",2005,-72.596689,42.605816
545,2017,46520,"Urban Honolulu, HI",2004,-157.969126,21.392833
546,2017,43580,"Sioux City, IA-NE-SD",0020,-96.368513,42.329488999999995
547,2017,20260,"Duluth, MN-WI",7549,-92.11731999999999,46.771069999999995
548,2017,20260,"Duluth, MN-WI",0034,-92.829225,48.41252
549,2017,20260,"Duluth, MN-WI",7554,-92.165998,46.743657
550,2017,20260,"Duluth, MN-WI",7550,-92.08936,46.818259999999995
551,2017,21740,"Evanston, WY",0101,-111.042376,41.373097
552,2017,22660,"Fort Collins, CO",1004,-105.07892,40.57747
553,2017,48900,"Wilmington, NC",0002,-77.838611,34.364167
554,2017,20260,"Duluth, MN-WI",7555,-92.15997999999999,46.72938
555,2017,38300,"Pittsburgh, PA",0006,-80.365653,40.638936
556,2017,25500,"Harrisonburg, VA",0003,-78.81952,38.47753
557,2017,19380,"Dayton, OH",0005,-84.11380799999999,40.08502
558,2017,30340,"Lewiston-Auburn, ME",0005,-70.2902,44.045700000000004
559,2017,20940,"El Centro, CA",1003,-115.56306000000001,32.79222
560,2017,19500,"Decatur, IL",0013,-88.92559399999999,39.866834
561,2017,20940,"El Centro, CA",4004,-115.54528,33.213611
562,2017,30620,"Lima, OH",0009,-84.0539,40.770944
563,2017,38620,"Ponca City, OK",9010,-97.03134999999999,36.956222
564,2017,27220,"Jackson, WY-ID",9000,-110.40099599999999,44.565217
565,2017,47940,"Waterloo-Cedar Falls, IA",0011,-92.513241,42.743036
566,2017,41620,"Salt Lake City, UT",0004,-112.353414,40.600532
567,2017,49180,"Winston-Salem, NC",0022,-80.226438,36.110693
568,2017,27940,"Juneau, AK",0004,-134.567237,58.388496999999994
569,2017,30780,"Little Rock-North Little Rock-Conway, AR",0007,-92.281296,34.756189
570,2017,32220,"Marshall, TX",0002,-94.167457,32.668987
571,2017,34700,"Muscatine, IA",0016,-91.07097499999999,41.419429
572,2017,41620,"Salt Lake City, UT",3006,-111.872222,40.736388999999996
573,2017,10740,"Albuquerque, NM",0023,-106.5852,35.1343
574,2017,38620,"Ponca City, OK",9030,-97.345,36.939969
575,2017,39900,"Reno, NV",0016,-119.807717,39.525082999999995
576,2017,21140,"Elkhart-Goshen, IN",0008,-85.968372,41.656904999999995
577,2017,17300,"Clarksville, TN-KY",0006,-87.323337,36.91171
578,2017,41620,"Salt Lake City, UT",3005,-112.048831,40.807722999999996
579,2017,49700,"Yuba City, CA",0003,-121.618549,39.138773
580,2017,39900,"Reno, NV",0020,-119.775354,39.469218999999995
581,2017,39900,"Reno, NV",2002,-119.956738,39.250409
582,2017,40760,"Ruidoso, NM",9000,-105.535444,33.468809
583,2017,30780,"Little Rock-North Little Rock-Conway, AR",1008,-92.32869699999999,34.681343
584,2017,34700,"Muscatine, IA",0019,-91.068449,41.401458999999996
585,2017,34700,"Muscatine, IA",0018,-91.06260499999999,41.414387999999995
586,2017,41620,"Salt Lake City, UT",3010,-111.93100000000001,40.78422
587,2017,41620,"Salt Lake City, UT",1001,-112.094722,40.708611
588,2017,10740,"Albuquerque, NM",0029,-106.65738999999999,35.01708
589,2017,38620,"Ponca City, OK",0604,-97.08135,36.697185999999995
590,2017,39900,"Reno, NV",0025,-119.739606,39.399837
591,2017,34700,"Muscatine, IA",0015,-91.06795699999999,41.400968
592,2017,47940,"Waterloo-Cedar Falls, IA",0009,-92.316017,42.501543
593,2017,27220,"Jackson, WY-ID",1006,-110.79799,43.45776
594,2017,10740,"Albuquerque, NM",0008,-106.73960000000001,34.8147
595,2017,14460,"Boston-Cambridge-Newton, MA-NH",2006,-70.970816,42.474641999999996
596,2017,26960,"Ionia, MI",0002,-85.22327,43.10172
597,2017,41860,"San Francisco-Oakland-Hayward, CA",2001,-122.689531,38.015136
598,2017,41860,"San Francisco-Oakland-Hayward, CA",0004,-122.527658,37.832724999999996
599,2017,41860,"San Francisco-Oakland-Hayward, CA",0002,-122.90944,38.122979
600,2017,41860,"San Francisco-Oakland-Hayward, CA",0007,-121.784217,37.687526
601,2017,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0030,-77.10468,38.77335
602,2017,14460,"Boston-Cambridge-Newton, MA-NH",0043,-71.0543,42.3631
603,2017,14460,"Boston-Cambridge-Newton, MA-NH",0042,-71.0826,42.3295
604,2017,15540,"Burlington-South Burlington, VT",0007,-72.86883999999999,44.528389999999995
605,2017,15540,"Burlington-South Burlington, VT",0014,-73.2106,44.4762
606,2017,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3001,-77.106876,39.114312999999996
607,2017,14460,"Boston-Cambridge-Newton, MA-NH",0018,-71.38014,42.862531
608,2017,41860,"San Francisco-Oakland-Hayward, CA",1001,-122.233229,38.054919999999996
609,2017,41860,"San Francisco-Oakland-Hayward, CA",1002,-121.641918,38.006311
610,2017,41860,"San Francisco-Oakland-Hayward, CA",0005,-122.399044,37.765946
611,2017,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0030,-76.878333,39.055277
612,2017,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0043,-77.013178,38.921847
613,2017,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0042,-77.034059,38.876255
614,2017,26820,"Idaho Falls, ID",0101,-113.562222,43.460556
615,2017,40380,"Rochester, NY",1007,-77.54817,43.14618
616,2017,36740,"Orlando-Kissimmee-Sanford, FL",2002,-81.3625,28.596389
617,2017,39820,"Redding, CA",0004,-122.38092,40.550129999999996
618,2017,39820,"Redding, CA",3003,-121.57646,40.539989999999996
619,2017,41860,"San Francisco-Oakland-Hayward, CA",0011,-122.282347,37.814780999999996
620,2017,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0010,-76.811864,38.508547
621,2017,14460,"Boston-Cambridge-Newton, MA-NH",3003,-71.11397,42.211774
622,2017,18180,"Concord, NH",1007,-71.5145,43.2185
623,2017,18180,"Concord, NH",1006,-71.458246,43.132459999999995
624,2017,15540,"Burlington-South Burlington, VT",0012,-73.214444,44.480278
625,2017,41860,"San Francisco-Oakland-Hayward, CA",0006,-122.364852,37.948172
626,2017,14460,"Boston-Cambridge-Newton, MA-NH",4005,-70.81778299999999,42.814412
627,2017,14460,"Boston-Cambridge-Newton, MA-NH",5005,-71.10229,42.770837
628,2017,41860,"San Francisco-Oakland-Hayward, CA",0001,-122.520004,37.97231
629,2017,40380,"Rochester, NY",0015,-77.55727999999999,43.145013
630,2017,14460,"Boston-Cambridge-Newton, MA-NH",0014,-70.74801699999999,43.075371
631,2017,41860,"San Francisco-Oakland-Hayward, CA",1004,-122.356811,37.9604
632,2017,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0051,-76.953426,38.89477
633,2017,38300,"Pittsburgh, PA",0005,-80.35972199999999,40.684722
634,2017,43420,"Sierra Vista-Douglas, AZ",8001,-109.38906,32.009409999999995
635,2017,31140,"Louisville/Jefferson County, KY-IN",0075,-85.7119,38.1936
636,2017,21660,"Eugene, OR",1007,-123.0353,43.834500000000006
637,2017,23060,"Fort Wayne, IN",0004,-85.101816,41.094964999999995
638,2017,21660,"Eugene, OR",0059,-123.141352,44.067223999999996
639,2017,39900,"Reno, NV",1005,-119.74676099999999,39.540917
640,2017,34700,"Muscatine, IA",0020,-91.0616,41.4069
641,2017,22220,"Fayetteville-Springdale-Rogers, AR-MO",0005,-94.116827,36.179700000000004
642,2017,11020,"Altoona, PA",0801,-78.37083299999999,40.535278
643,2017,39900,"Reno, NV",0030,-119.788561,39.506358
644,2017,41620,"Salt Lake City, UT",0015,-111.659,40.569
645,2017,27220,"Jackson, WY-ID",1013,-110.830833,44.373056
646,2017,10740,"Albuquerque, NM",1001,-106.548914,35.299484
647,2017,41620,"Salt Lake City, UT",3013,-112.036298,40.496392
648,2017,38300,"Pittsburgh, PA",0093,-80.021669,40.606624
649,2017,42660,"Seattle-Tacoma-Bellevue, WA",0030,-122.319722,47.597221999999995
650,2017,42660,"Seattle-Tacoma-Bellevue, WA",0054,-122.32220000000001,47.5989
651,2017,42660,"Seattle-Tacoma-Bellevue, WA",0052,-122.3225,47.6017
652,2017,42660,"Seattle-Tacoma-Bellevue, WA",0080,-122.308628,47.568236
653,2017,42660,"Seattle-Tacoma-Bellevue, WA",0056,-122.3219,47.5964
654,2017,42660,"Seattle-Tacoma-Bellevue, WA",0067,-122.3165,47.598600000000005
655,2017,36420,"Oklahoma City, OK",0065,-97.70780099999999,34.877064
656,2017,33780,"Monroe, MI",0006,-83.34573,41.923581999999996
657,2017,42660,"Seattle-Tacoma-Bellevue, WA",0029,-122.4517,47.1864
658,2017,42660,"Seattle-Tacoma-Bellevue, WA",1010,-122.12429,46.758379999999995
659,2017,36420,"Oklahoma City, OK",1073,-97.473794,35.159649
660,2017,36420,"Oklahoma City, OK",0101,-97.751503,35.479214999999996
661,2017,36420,"Oklahoma City, OK",0097,-97.577981,35.50307
662,2017,36420,"Oklahoma City, OK",1037,-97.475083,35.614131
663,2017,42660,"Seattle-Tacoma-Bellevue, WA",0055,-122.32830000000001,47.5983
664,2017,42660,"Seattle-Tacoma-Bellevue, WA",0012,-121.74036699999999,46.7841
665,2017,42660,"Seattle-Tacoma-Bellevue, WA",1007,-122.17152899999999,48.054314999999995
666,2017,42660,"Seattle-Tacoma-Bellevue, WA",2004,-122.230278,47.386111
667,2017,38300,"Pittsburgh, PA",0001,-79.56474999999999,40.814183
668,2017,38300,"Pittsburgh, PA",0200,-80.261389,40.170556
669,2017,18260,"Cookeville, TN",0005,-85.49210699999999,36.185702
670,2017,13900,"Bismarck, ND",0002,-101.428056,47.185832999999995
671,2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0465,-93.11622,44.834309999999995
672,2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1007,-93.29874,45.039719999999996
673,2017,33540,"Missoula, MT",0038,-113.476182,47.17563
674,2017,13140,"Beaumont-Port Arthur, TX",0022,-94.317802,29.863957
675,2017,13140,"Beaumont-Port Arthur, TX",0102,-94.00055599999999,29.942500000000003
676,2017,40540,"Rock Springs, WY",0077,-108.619,41.158
677,2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3052,-94.13345,45.549839
678,2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0954,-93.273719,44.980995
679,2017,33540,"Missoula, MT",0037,-114.224273,47.012907
680,2017,13140,"Beaumont-Port Arthur, TX",1071,-93.9597,29.8515
681,2017,40540,"Rock Springs, WY",0849,-109.766971,41.504315
682,2017,40540,"Rock Springs, WY",0007,-109.220852,41.592535999999996
683,2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0448,-92.77525,45.02124
684,2017,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0443,-93.05541,44.745661999999996
685,2017,17540,"Clinton, IA",0021,-90.17757399999999,41.874998999999995
686,2017,40540,"Rock Springs, WY",0898,-109.640283,41.735324999999996
687,2017,42420,"Scottsbluff, NE",0004,-103.656561,41.876853
688,2017,21820,"Fairbanks, AK",4010,-147.77808299999998,64.819233
689,2017,20500,"Durham-Chapel Hill, NC",0015,-78.904037,36.032955
690,2017,23940,"Gillette, WY",0084,-105.36983,43.638926999999995
691,2017,14860,"Bridgeport-Stamford-Norwalk, CT",0017,-73.585128,41.004657
692,2017,33180,"Middlesborough, KY",0002,-83.73693999999999,36.60843
693,2017,38300,"Pittsburgh, PA",0727,-80.500451,40.6119
694,2017,38300,"Pittsburgh, PA",0092,-80.02673999999999,40.456427
695,2017,19380,"Dayton, OH",0006,-83.94268,39.665749999999996
696,2017,19380,"Dayton, OH",0037,-84.134412,39.785644
697,2017,23940,"Gillette, WY",1115,-105.292881,43.701242
698,2017,23940,"Gillette, WY",0891,-105.2133,43.6483
699,2017,23940,"Gillette, WY",0802,-105.42463599999999,44.135494
700,2017,23940,"Gillette, WY",1899,-105.539763,44.502674999999996
701,2017,23940,"Gillette, WY",1002,-105.517022,44.288005
702,2017,49420,"Yakima, WA",0016,-120.72932,46.375429999999994
703,2017,23940,"Gillette, WY",0456,-105.529994,44.146964
704,2017,19820,"Detroit-Warren-Dearborn, MI",0019,-83.00013799999999,42.430839999999996
705,2017,19820,"Detroit-Warren-Dearborn, MI",1008,-83.151415,42.281869
706,2017,40180,"Riverton, WY",1003,-108.736281,42.842168
707,2017,10500,"Albany, GA",0007,-84.0998,31.5776
708,2017,41180,"St. Louis, MO-IL",0094,-90.28115,38.631139999999995
709,2017,19820,"Detroit-Warren-Dearborn, MI",0094,-83.270506,42.386811
710,2017,19820,"Detroit-Warren-Dearborn, MI",0095,-83.42504199999999,42.421502
711,2017,25060,"Gulfport-Biloxi-Pascagoula, MS",0003,-89.395916,30.300832999999997
712,2017,28020,"Kalamazoo-Portage, MI",0008,-85.54189,42.278067
713,2017,41180,"St. Louis, MO-IL",2009,-90.143168,38.903085
714,2017,19820,"Detroit-Warren-Dearborn, MI",0001,-83.183199,42.463063
715,2017,12580,"Baltimore-Columbia-Towson, MD",0054,-76.55307499999999,39.328807
716,2017,12580,"Baltimore-Columbia-Towson, MD",0001,-77.04225199999999,39.444294
717,2017,20980,"El Dorado, AR",0006,-92.669619,33.220273999999996
718,2017,12940,"Baton Rouge, LA",0015,-91.235417,30.577778
719,2017,12940,"Baton Rouge, LA",0001,-91.213556,30.500642
720,2017,12940,"Baton Rouge, LA",0001,-91.366247,30.681718
721,2017,45300,"Tampa-St. Petersburg-Clearwater, FL",1009,-82.78215,27.986283
722,2017,12940,"Baton Rouge, LA",0004,-90.965628,30.229653
723,2017,42660,"Seattle-Tacoma-Bellevue, WA",0035,-122.326111,47.599444
724,2017,42660,"Seattle-Tacoma-Bellevue, WA",0024,-122.46256,47.22634
725,2017,49620,"York-Hanover, PA",0008,-76.699444,39.965278
726,2017,42660,"Seattle-Tacoma-Bellevue, WA",1018,-122.30030000000001,47.14
727,2017,22520,"Florence-Muscle Shoals, AL",1002,-87.638097,34.762619
728,2017,19740,"Denver-Aurora-Lakewood, CO",0002,-105.983056,39.240277999999996
